species,ph,temp,s1_carb_conc,s1_nitrogen,s1_agitation,s1_time,s2_carb_conc,s2_nitrogen,s2_agitation,s2_time,feeding_regime,feedstock,yield
Escherichia_coli,7.1268694433296575,29.554376560685416,13.094791908768231,1.6769493728503637,677.5065292758769,10.110869077243912,34.2440535930539,0.0006255789135423484,505.97390287512275,12.872042277139123,pulse_wise_feeding,oils,1.1457135240014034
Escherichia_coli,7.03482524150272,34.03983760472223,19.581188946372123,2.444784182412304,689.9521139706667,12.656277573216734,39.34397237825438,0.000996009855069966,638.555050772562,12.800045037194955,pulse_wise_feeding,oils,1.2450695449715492
Escherichia_coli,7.191472549600404,29.322748328241893,11.09460134790416,2.9337348924538547,563.0993250538987,16.06554675267222,40.423665463794926,0.005345662535172038,449.7382904679351,28.82536639388668,pulse_wise_feeding,oils,1.0820324018925302
Cupriavidus_necator,7.130452106701314,27.19449429912639,10.981787648951059,2.887190545014599,797.1980533377349,6.827902644259158,42.840237722470036,0.007288064147400977,410.5209612137212,29.430714912299887,continuously_fed,oils,1.2129451031701566
Escherichia_coli,7.080310672208044,32.24987680718268,15.111163999755346,2.84522692982798,403.87786788685565,7.121261895311758,55.23253264738787,0.0006229002301670095,331.7759937687425,26.575830844544353,pulse_wise_feeding,sugars,1.203385724820775
Escherichia_coli,7.04660797485752,27.380659346299527,10.802628816818133,1.5837745228480018,442.8922504507439,11.890998225898628,53.75647130241857,0.013200833057544053,499.3283479538925,18.81046461704541,continuously_fed,oils,1.094131703817523
Cupriavidus_necator,6.817228254592328,34.000872879282504,18.081489693721924,2.512833185549568,436.7072279225182,10.202945405863112,29.533750312505443,0.016371531224994646,384.0921595977874,21.053082192416852,pulse_wise_feeding,sugars,0.9498954102960948
Cupriavidus_necator,7.022653519183342,29.682801772791862,16.38288193264077,1.204270483044489,525.1028245964334,19.457760568370226,41.663000902550216,0.012205228095711812,670.7269612344842,23.304279539450917,pulse_wise_feeding,oils,1.3596655847444854
Cupriavidus_necator,6.86565387994807,28.345575802620107,10.683011792351508,1.459933085917747,403.19025922842224,16.980412718097043,36.439164906712236,0.011146436558598632,389.76199599646424,19.727019967259,pulse_wise_feeding,sugars,1.1347109242610143
Cupriavidus_necator,7.027685390217987,29.939417049672137,16.219984800296928,1.7424861312177953,776.1162626414723,16.71742379124977,52.861305188373734,0.014456420423787109,400.3491109255033,26.671326175341065,continuously_fed,sugars,1.4046948095875769
Escherichia_coli,7.09322043432921,27.700337282384336,10.560688056623187,1.4451374953426255,758.2409271922736,16.307286874670382,48.8315750852357,0.006341139733060586,482.0496557199132,24.97151601734238,pulse_wise_feeding,sugars,1.087719728574996
Cupriavidus_necator,6.911828263035515,30.88440780883981,13.894352107073768,2.869613993841445,436.4268253193253,19.539413976444465,35.28702830166251,0.01592033088426682,696.1625037275594,28.348225214593384,continuously_fed,sugars,1.3353477314182427
Escherichia_coli,7.180161577311561,27.393351210705646,15.417135972066154,2.7224162232894766,630.8443774050174,8.297508666654934,56.317367451773364,0.003926089656362861,657.3647290923951,25.35163194421122,pulse_wise_feeding,sugars,1.0801655835908575
Cupriavidus_necator,6.958824542424499,35.36288710440824,16.55912158037157,2.9988246351260575,506.30848677617655,15.567990164789583,34.54451994898932,0.01662750027261393,687.5304259137563,22.12257100557397,pulse_wise_feeding,oils,1.1652588396270522
Cupriavidus_necator,6.945091240619131,36.73270621481697,16.062136785235086,1.4900008369711415,785.7733326219802,18.757456955849044,20.140151730759523,0.017409225396408823,584.3536315993417,10.840064481488179,pulse_wise_feeding,oils,1.0396930426437565
Escherichia_coli,6.925322351586845,30.02834575043439,16.71338723999105,2.323090722721153,578.3674335706025,8.477934926829892,41.85827800469707,0.011249640555017915,375.5995387430131,28.864113513369784,continuously_fed,oils,1.2869080863998255
Escherichia_coli,7.174654930166878,32.85248902045748,10.985763327631894,2.741099529284858,529.9678565928996,12.981617634965104,51.403198889408785,0.0008102341984773154,446.8786301208896,13.735567418191081,pulse_wise_feeding,sugars,1.1505593960801317
Cupriavidus_necator,7.137868710305808,34.86149521305009,16.39627314899781,1.5142240605458959,450.97729398048324,18.662694537280135,47.693575377071866,0.007768325996067793,461.15475945945735,12.290356144149046,pulse_wise_feeding,sugars,1.1339836092790896
Escherichia_coli,6.981868769142414,36.98567801323453,17.552099302907813,1.4808709445915114,730.8830556259986,10.3660971062865,51.6966129272314,0.010066322393352508,302.6138152268805,16.723740397693227,pulse_wise_feeding,oils,1.1339902473861612
Escherichia_coli,6.810624028781824,27.929958809159622,10.157140322503588,2.4648644071548285,767.1526124931703,10.766789312175367,42.80371169106006,0.011810602179731603,503.871313226472,15.778373496973856,pulse_wise_feeding,oils,0.9457389424582583
Escherichia_coli,7.012649666515398,27.49936370164484,17.577661946361403,2.9765041269774204,742.0660188190582,15.440102004712607,25.296436259714735,0.018278410305123026,593.2395150203952,27.94397513826572,pulse_wise_feeding,sugars,1.092925128100664
Cupriavidus_necator,6.899171037143755,30.84961279877673,17.49126252631867,2.7049968141983056,589.7675454942877,18.193928201196204,33.796964536827204,0.011431784956258621,331.15040069235994,24.38890131666308,continuously_fed,oils,1.3744206608505445
Escherichia_coli,6.985601904333097,36.785987301841125,19.810479606998175,2.3570061591262723,479.75266295421886,11.474852510008567,20.935043646841386,0.004755795724906171,548.8196725533778,24.871137110836447,continuously_fed,sugars,1.228491067019582
Escherichia_coli,7.018421253020562,35.05536369841493,12.960345777796954,2.778751873090613,718.5595043596709,13.083025635350612,58.05337135020758,0.0055857474168551045,580.3436154837317,13.020732581646934,pulse_wise_feeding,oils,1.2497659226015427
Escherichia_coli,6.982012363918595,34.11611912034481,12.519218427033831,2.091966900792362,509.255594412796,17.494672694521576,34.27983010131513,0.019393925792368805,519.9072034719467,10.903735296762038,pulse_wise_feeding,oils,1.255727376843383
Cupriavidus_necator,7.176979605357327,35.59205635632744,11.714168159140439,2.149402169043559,511.15304215712683,19.251665961417203,31.509835917257263,0.006305331276174908,660.1344423004252,20.2733853641002,continuously_fed,sugars,1.1356213524504462
Escherichia_coli,7.10723806290769,29.69391053013616,11.574759154321034,2.9775315511826066,632.9221307172872,19.29028715784095,35.42756934297144,0.007991436089883066,389.5593835664323,22.646653458779124,continuously_fed,sugars,1.1809182350594738
Escherichia_coli,6.958160949358784,31.93425022929587,18.910095574055205,2.4128529502325997,555.0953147203093,9.134326535186927,50.73562775612461,0.0036488180288804075,523.514551872853,16.373087384655186,continuously_fed,oils,1.219676098059275
Escherichia_coli,6.9229719715180424,30.27070336209085,19.678910521860384,2.367329154814543,688.9947594038299,15.992556965664589,29.90754837558539,0.018028126235591527,617.7135019922366,11.729904618403111,pulse_wise_feeding,sugars,1.0001578487819758
Cupriavidus_necator,7.091855774984164,30.080548520055306,10.767521840208968,2.7015987872703415,549.3905012305257,14.1190979521224,49.30455541949229,0.002604183724975191,632.9938141444475,14.38830766232619,pulse_wise_feeding,sugars,1.2325595993463532
Cupriavidus_necator,7.106882753193838,33.144912580037214,14.793623981512367,2.0916750138119,537.1863571089679,12.302409914464027,33.61543717955493,0.009942358785213708,409.9276884782543,21.661685965793165,continuously_fed,oils,1.385560302081026
Escherichia_coli,7.012093526453679,28.185046628297453,15.320600464062789,2.730198737828675,611.5620354721748,7.333997622242942,34.52104924277331,0.009523603757763233,596.2669036609971,16.421342219183366,pulse_wise_feeding,sugars,1.1103348738596603
Escherichia_coli,6.963267584855971,36.16918179686865,14.361817731268488,2.2729142048535698,732.0617744435839,11.288399780208447,25.246088896600707,0.010359476758357812,564.8692663169256,13.021435426261213,continuously_fed,sugars,1.2772118940251644
Escherichia_coli,7.105550411212415,32.54789681146785,16.024420513142474,2.772295194490991,486.9295371299287,14.952873207783531,57.819728874694505,0.007135346170283572,535.6555101317541,12.271364346602642,continuously_fed,sugars,1.2591264483734734
Escherichia_coli,6.870066145308082,29.62764542803719,13.147876280804812,1.8705101955124996,750.1460409626868,6.4857818194973,46.553611043221835,0.013769325262387912,349.3156007983816,29.002608727373527,pulse_wise_feeding,oils,1.0933096575155365
Cupriavidus_necator,7.0493072954577265,31.35504238703249,18.004198479094843,1.6588881745387818,421.64063090947496,19.916482976524676,22.792862969604315,0.016838533034982856,302.39336858377743,20.33074968137233,pulse_wise_feeding,sugars,1.1349885482713986
Cupriavidus_necator,7.114542528734081,32.02346045443964,15.948349852061506,2.0564870089983773,574.2650536636762,11.9328754698749,32.125182147129706,0.01161783433483678,414.66988912797905,21.766580753124785,pulse_wise_feeding,sugars,1.303072568107875
Escherichia_coli,7.120959315241705,32.49336522829452,15.68482937254733,2.2015450129468705,582.5528609016217,6.492160643151681,39.529800558643686,0.009164682363589714,626.4217577045364,14.191446377293794,continuously_fed,oils,1.2642951945739997
Escherichia_coli,7.021787010096795,28.257139689538274,10.851995313049716,1.7603822288523436,710.8608782838785,10.092477864891286,20.241317909303813,0.011620478513900787,663.8135398670277,22.524276648725156,pulse_wise_feeding,oils,1.0064726160445212
Escherichia_coli,6.873550489090723,28.23617473204196,13.182681027162758,1.4257066507804876,453.2038263858412,14.278424362086328,24.66661993569057,0.005466993809541243,475.84252444215053,29.86195115174814,pulse_wise_feeding,sugars,1.1212845285333608
Cupriavidus_necator,7.185999792652006,28.28190791141731,16.100209856637296,2.803734335499409,724.7027267630463,10.944734441728823,37.032284710022786,0.010117839285184747,555.1754527163346,19.9473352545008,continuously_fed,oils,1.3024615769848187
Escherichia_coli,7.144405281873957,35.654251882669165,17.078213366521325,1.2190623294262914,618.6270621225544,19.900001256292644,58.064018617760844,0.013544584905231177,606.9713637336102,29.10264136801937,continuously_fed,oils,1.309949802741279
Escherichia_coli,6.953990681438399,31.28526797126451,19.5180109195746,2.7813225522216802,544.3697427897681,16.955783477553005,43.70999294548732,0.0031196133059040476,392.5726160778218,18.141767020634774,continuously_fed,sugars,1.2302240120760866
Escherichia_coli,6.933952960497082,33.052345555204795,11.107974531010939,1.5300318566318731,668.7575266216938,14.272749844326592,46.25042093674957,0.00894377507170578,358.2895330591243,24.50017730130453,continuously_fed,oils,1.301613989571246
Cupriavidus_necator,6.884290396883512,31.91229560643252,16.17616258132463,2.0293769662317667,555.6413455035305,17.34538503284198,51.333761887811775,0.008524449111301478,372.0978591931982,12.934441946506857,pulse_wise_feeding,oils,1.2852149087538136
Cupriavidus_necator,7.090996289847668,35.94356402110387,13.798435310303905,1.1237123064758598,533.583820117156,13.240229267924128,26.976630474575288,0.01599094785292177,340.9355911025125,22.971695994375562,continuously_fed,oils,1.2554909246314319
Cupriavidus_necator,7.179493321774168,27.518303115625763,12.04084352190871,1.5092033351818042,704.3417684228697,11.87432905042741,48.109148680475066,0.004872112061860483,671.189771654376,22.671546097156842,pulse_wise_feeding,oils,1.1576970769139916
Cupriavidus_necator,7.17470992959685,34.08906399647606,10.978016172297655,2.357765419266224,569.1552318540193,13.82483680412003,57.59895034817888,0.011872951371992449,603.3778738493012,20.228817917149428,continuously_fed,sugars,1.0396653663691267
Cupriavidus_necator,6.954020959850142,35.23955627936439,10.107634020840113,2.4014801584829577,581.9006258607477,16.21329085311974,32.78189912252374,0.011474046635026679,456.59982013518317,18.348100607041964,continuously_fed,sugars,1.210922861039528
Cupriavidus_necator,7.07259935932426,35.676853870998066,12.232738453521048,2.941875998744794,642.1876402836383,15.63227188933832,48.564939152853086,0.00841690900194951,519.5542576930989,15.776947859232575,pulse_wise_feeding,sugars,1.1431830594841
Escherichia_coli,6.83746499813582,27.738443795489477,15.002797268007857,1.7698903825773762,408.5029531062259,15.11456789345159,40.82132474179927,0.014281580155770263,492.08066943622885,22.264095198702712,continuously_fed,oils,1.2279799876773334
Escherichia_coli,7.183318881565258,28.448433881810267,18.472596840558758,1.3212992279048599,660.782655856807,16.860806550449844,40.63950393336675,0.01648768294239432,332.2700332219844,22.017082762542653,pulse_wise_feeding,oils,1.0460688667165465
Escherichia_coli,7.033490932337177,32.780151208465554,19.716878476511752,2.2436142553479366,792.6716351981272,14.187441017759305,43.26897375087687,0.003574109891291437,601.4067940660445,17.22649134920892,pulse_wise_feeding,sugars,1.1676459083042745
Cupriavidus_necator,7.147411640125605,34.49625348699867,17.225998906224177,2.886294118700498,524.7051372490099,10.51934263229842,21.404917654132678,0.0071488252058344234,315.40181271605053,12.692063997940458,continuously_fed,oils,1.0711064671232828
Cupriavidus_necator,7.116535906777986,34.683848382195194,11.117508834804674,2.2649382076760385,587.934937978503,13.97886333566505,38.21204064856857,0.00987955455109005,636.3775548087987,26.951464150733187,pulse_wise_feeding,oils,1.1720733894998352
Escherichia_coli,7.132881731958437,28.583642615079132,19.924937992102834,2.649834422421917,686.5826669826856,19.95626354901509,39.216858128715074,0.00884960982332704,591.9312115659578,27.727485266847385,pulse_wise_feeding,sugars,1.0679731039662004
Escherichia_coli,7.170732593161667,31.49756560600395,16.111464200068916,1.6979720542529937,417.857484488875,14.899638778377241,56.36230937928716,0.004673221531299383,378.67209074919606,22.2757984700971,pulse_wise_feeding,oils,1.101763566162301
Cupriavidus_necator,7.176464293286594,35.18993391199049,15.350864365146558,1.3430338109605444,707.9698519375694,7.7575670415715505,37.5618116314833,0.0022379409011847786,444.970867687764,16.58875274050323,continuously_fed,oils,1.2551583864375715
Cupriavidus_necator,7.048194631053835,30.86490651278399,14.091108437065065,2.1182690323096875,494.0387996667729,7.308016891194723,36.3488908151535,0.015148182754507553,678.0714342571466,12.665778139218268,pulse_wise_feeding,oils,1.2582927130430261
Escherichia_coli,6.811283633327169,36.45264423035856,12.32304241445171,1.9808840502479166,431.87517431895503,12.566443381573068,37.045562178312125,0.01433085417814755,387.7974767469504,29.511563834457007,pulse_wise_feeding,sugars,1.1130186911583466
Cupriavidus_necator,6.908737373448304,36.857172476621976,10.154158827481174,2.3955959064149424,725.0207592803993,11.433096897868674,31.92541617854207,0.00408834235974235,348.97723027079763,29.98930305121439,continuously_fed,oils,1.2048464459484085
Escherichia_coli,6.910369652996755,34.93485117470111,13.253061238693569,1.3696920757927673,756.1805367916022,15.398219431627957,31.450436740189502,0.007413109181470279,563.3834229135005,19.168678901651827,pulse_wise_feeding,oils,1.263468679165495
Cupriavidus_necator,6.95143495048082,28.332770559772108,12.803627763803524,1.7356673700149527,674.2929296305435,14.81955047799972,45.485477937656995,0.01702819241602822,470.15980024651736,29.489592950617585,pulse_wise_feeding,sugars,1.3519226165127478
Cupriavidus_necator,6.888195409330876,32.89372389618415,18.52852248362602,1.9385293763834683,499.63511184791827,11.350978604304691,47.28015760538035,0.0073038412053412485,305.159234097022,22.08806991149465,continuously_fed,sugars,1.1957946701708146
Escherichia_coli,6.828454914441104,32.527424524412105,14.576346798143504,1.3335358803805928,774.7025061851309,12.114363388965256,42.333378007221256,0.004431791297190184,431.8934282702305,23.808417496437798,pulse_wise_feeding,oils,1.2341143367078582
Cupriavidus_necator,6.992250094946452,36.624349344779716,14.442509934258421,1.789512181432963,589.8012478723183,7.969090663887304,53.56340764093748,0.004705903659387492,538.8794779324693,24.11124258412358,pulse_wise_feeding,oils,1.2822659125180822
Cupriavidus_necator,6.9972836640353036,34.97712509030858,11.329333972110936,1.0117074541868083,457.7593802956405,6.053530511208515,24.317525766254814,0.010587910679347737,592.6660222675714,14.745603948827098,continuously_fed,oils,1.1017229814090386
Escherichia_coli,7.015799366895829,31.65361726074416,11.519200903682389,1.8585101389935685,737.3379753145903,17.250682557854994,30.140253942087938,0.008774158363602479,404.5082463622132,15.639061616704783,continuously_fed,oils,1.2111776201139584
Cupriavidus_necator,6.921446043433985,34.85444015154733,11.385868835643999,2.7603994551131077,691.2489748509628,19.951786316903895,21.669410138493074,0.0035995009045905846,400.55206173465103,14.321322783287208,continuously_fed,oils,1.1732325658096774
Escherichia_coli,7.117261910614127,28.68131760464671,10.355528399741662,1.652256280984572,443.67304811330877,15.038124182929868,54.74298523732686,0.002613893523674673,343.2805173541841,21.835251229487618,continuously_fed,sugars,1.119582569559222
Escherichia_coli,7.080879352816081,29.852271955957427,19.429442276867203,1.3590712611478262,665.4118781670181,11.516090503019349,46.91531202256287,0.014515411706721893,615.2387202401421,24.830278860530814,pulse_wise_feeding,oils,1.1027612366960822
Escherichia_coli,7.0692136034617326,36.54764522165581,19.608560952946313,1.6209937974226947,621.7318386878684,7.391819698402008,25.786093340938606,0.018541988720219144,672.2882412319921,15.911293766615103,pulse_wise_feeding,sugars,1.0099214460011703
Escherichia_coli,7.110473145786401,35.51316917560148,13.42862204061445,2.1342828666657145,634.1401634228764,17.575699510972534,59.567830153422435,0.01215774736231825,325.67100637700287,24.607028777899927,pulse_wise_feeding,sugars,1.1913022832793967
Cupriavidus_necator,6.990463536063783,32.677419367333385,18.44108967520482,2.9651096521808764,479.0773295594789,17.97802091259609,29.079302586037052,0.005643589909961797,611.6867976705337,17.638982779385643,continuously_fed,sugars,1.2893805659053592
Cupriavidus_necator,7.026944973563658,30.513376839560124,17.914929098181858,2.66122835756668,491.09140011141255,7.292247719745674,20.970440570129888,0.006226548547547037,318.64501002919,13.514539027670157,continuously_fed,sugars,1.223163782788246
Cupriavidus_necator,6.925109175988857,33.761719257211944,18.90997302587595,1.763656120847306,537.0905224668179,13.137021951988476,47.459220013992095,0.0007530258603757423,481.1318951352408,26.088064419404734,pulse_wise_feeding,sugars,1.2561415243570726
Cupriavidus_necator,7.048910480504272,30.15394793084107,11.386926755471293,2.6197342694784576,741.91070917567,10.65924960392186,41.984842579084756,0.0007255025517457869,448.67712813026634,14.992314210657389,continuously_fed,oils,1.444895473118254
Escherichia_coli,6.832104702096184,27.41864611469131,16.617395911756265,2.433467529810229,576.4872850938159,16.057560367372307,34.33270831675095,0.01528210241145146,546.8572711998193,27.776783987464004,pulse_wise_feeding,sugars,1.1461025621550134
Escherichia_coli,6.968189031340829,29.70413446888959,13.189459145943943,1.8587141916920173,463.8965365567237,6.124117617276919,42.50592050960627,0.017351795496305167,517.4612065198144,16.304255726663637,continuously_fed,oils,1.1650205437413748
Escherichia_coli,7.123674187585649,31.51037354393998,15.417288830602608,2.8160295915621765,790.1985976701883,8.650893228962246,20.969228507130136,0.002901037781626017,662.7574764164649,21.11125560852548,continuously_fed,sugars,1.1113437282769985
Cupriavidus_necator,6.894071851494731,29.024916668826986,19.183336700602794,1.6827140360764588,556.8017757121421,14.195719114878816,36.03675680411149,0.007121645753037787,672.2104439473185,22.751504971698772,continuously_fed,oils,1.3184680827323338
Escherichia_coli,7.061978437772259,31.066440230213594,11.864045903533974,1.395572082850111,749.8520354245778,16.825878054455842,59.725311902274576,0.001441141013020737,524.3483852853415,17.926022592733055,pulse_wise_feeding,sugars,1.1006644760375905
Cupriavidus_necator,7.133199414050117,30.037980136932063,18.222544535359308,2.2435586459659436,628.640536275856,18.264733203893655,45.84757671489493,0.01988905681344894,590.0886163350152,15.00700589303468,continuously_fed,oils,1.288525100632442
Cupriavidus_necator,6.915003919962639,35.158439787857915,15.113412010273645,1.9342216247853794,787.5528168251201,13.474893236240824,38.231416392075616,0.010599817614235077,555.1274261598122,11.047204711898008,continuously_fed,sugars,1.1974827453286214
Escherichia_coli,6.870414010279907,33.83116254589726,14.665782026408467,2.885333054578256,511.64794100300264,9.350930914657177,28.67252665042017,0.018280672793201662,660.5680271693859,18.888123199690373,pulse_wise_feeding,oils,1.190393570015691
Escherichia_coli,7.047172546917187,36.25275103494255,17.212569969880946,1.1552598962205505,654.6345535118518,12.979722272099679,48.57538216572498,0.007848580362482696,357.2160947301587,15.724975160974209,pulse_wise_feeding,oils,1.2329509708819502
Escherichia_coli,7.004564613699069,35.1046600318782,11.737913484092214,2.8079150564888407,737.2822234029386,13.931124906721802,40.92259958565702,0.0019275666399771296,434.32492587523024,12.865034774186261,continuously_fed,oils,1.4141970262980814
Escherichia_coli,6.853210287543165,29.753871029103834,11.404638524898793,2.0231999817176467,475.25913059914484,8.216199305898161,35.04110724131744,0.013799515954858961,345.73404478550077,10.235309683807444,continuously_fed,sugars,0.9722569099227327
